,학년,반,이수구분,영역,수업번호,학수번호,(변경전)교과목명,교과목명,과목안내,공학인증구분,교강사,학점,강의,실습,강좌유형,수강정원,수업시간,강의실,이수제한여부,과목상세정보,설강학과,권장학과,과목정보
616,3,1,전공심화,영역없음,24039,INE5016,,산업경영공학과연구실심화실습1,,N,학사,안선응,0,1,일반,3,토(10:00-11:00), 비지정(ERICA),O,,산업경영공학과,산업경영공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24039
617,4,1,전공심화,영역없음,24041,INE5018,,산업경영공학과연구실심화실습3,,N,학사,강창욱,0,1,일반,3,토(11:00-12:00), 비지정(ERICA),O,,산업경영공학과,산업경영공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24041
618,4,1,전공심화,영역없음,24043,INE5018,,산업경영공학과연구실심화실습3,,N,학사,안선응,0,1,일반,3,토(11:00-12:00), 비지정(ERICA),O,,산업경영공학과,산업경영공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24043
619,4,1,전공심화,영역없음,24045,INE0052,,산업경영공학캡스톤디자인2,,N,학사,허선,2,2,일반,10,토(13:00-15:00)토(15:00-17:00)," 비지정(ERICA), 비지정(ERICA)",O,,산업경영공학과,산업경영공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24045
620,4,1,전공심화,영역없음,24048,MIL3004,,국방정보공학캡스톤디자인2,,N,학사,유경렬,2,2,일반,15,토(13:00-15:00)토(15:00-17:00)," 비지정(ERICA), 비지정(ERICA)",O,,국방정보공학과,국방정보공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24048
621,3,1,전공심화,영역없음,24053,ROB3008,,로봇공학과연구실심화실습1,,Y,학사,이지영,0,1,일반,3,토(10:30-11:30), 비지정(ERICA),O,,로봇공학과,로봇공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24053
622,4,1,전공심화,영역없음,24055,ROB4012,,로봇공학과연구실심화실습3,,Y,학사,박태준,0,1,일반,3,토(21:00-22:00), 비지정(ERICA),O,,로봇공학과,로봇공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24055
623,4,1,전공심화,영역없음,24057,ROB4012,,로봇공학과연구실심화실습3,,Y,학사,한재권,0,1,일반,3,토(21:00-22:00), 비지정(ERICA),O,,로봇공학과,로봇공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24057
624,4,1,전공심화,영역없음,24059,ROB4010,,로봇캡스톤디자인2,,Y,학사,이지영,1,4,일반,6,토(13:00-14:00)토(14:00-18:00)," 비지정(ERICA), 비지정(ERICA)",O,,로봇공학과,로봇공학과,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24059
625,3,2,전공심화,영역없음,24090,EEN3003,,전자공학연구실심화실습1,,Y,학사,김동우,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24090
626,3,4,전공심화,영역없음,24090,EEN3003,,전자공학연구실심화실습1,,Y,학사,김동우,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24090
627,3,2,전공심화,영역없음,24091,EEN3003,,전자공학연구실심화실습1,,Y,학사,김병호,0,1,일반,6,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24091
628,3,4,전공심화,영역없음,24091,EEN3003,,전자공학연구실심화실습1,,Y,학사,김병호,0,1,일반,6,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24091
629,3,4,전공심화,영역없음,24092,EEN3003,,전자공학연구실심화실습1,,Y,학사,김성민,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24092
630,3,2,전공심화,영역없음,24092,EEN3003,,전자공학연구실심화실습1,,Y,학사,김성민,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24092
631,3,1,전공심화,영역없음,24093,EEN3003,,전자공학연구실심화실습1,,Y,학사,김정현,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24093
632,3,3,전공심화,영역없음,24093,EEN3003,,전자공학연구실심화실습1,,Y,학사,김정현,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24093
633,3,1,전공심화,영역없음,24094,EEN3003,,전자공학연구실심화실습1,,Y,학사,남해운,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24094
634,3,3,전공심화,영역없음,24094,EEN3003,,전자공학연구실심화실습1,,Y,학사,남해운,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24094
635,3,1,전공심화,영역없음,24095,EEN3003,,전자공학연구실심화실습1,,Y,학사,노정진,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24095
636,3,3,전공심화,영역없음,24095,EEN3003,,전자공학연구실심화실습1,,Y,학사,노정진,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24095
637,3,1,전공심화,영역없음,24096,EEN3003,,전자공학연구실심화실습1,,Y,학사,박진석,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24096
638,3,3,전공심화,영역없음,24096,EEN3003,,전자공학연구실심화실습1,,Y,학사,박진석,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24096
639,3,2,전공심화,영역없음,24097,EEN3003,,전자공학연구실심화실습1,,Y,학사,백상현,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24097
640,3,1,전공심화,영역없음,24097,EEN3003,,전자공학연구실심화실습1,,Y,학사,백상현,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24097
641,3,1,전공심화,영역없음,24099,EEN3003,,전자공학연구실심화실습1,,Y,학사,신현철,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24099
642,3,4,전공심화,영역없음,24099,EEN3003,,전자공학연구실심화실습1,,Y,학사,신현철,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24099
643,3,4,전공심화,영역없음,24100,EEN3003,,전자공학연구실심화실습1,,Y,학사,심상완,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24100
644,3,2,전공심화,영역없음,24100,EEN3003,,전자공학연구실심화실습1,,Y,학사,심상완,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24100
645,3,2,전공심화,영역없음,24102,EEN3003,,전자공학연구실심화실습1,,Y,학사,오새룬터,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24102
646,3,3,전공심화,영역없음,24102,EEN3003,,전자공학연구실심화실습1,,Y,학사,오새룬터,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24102
647,3,4,전공심화,영역없음,24103,EEN3003,,전자공학연구실심화실습1,,Y,학사,오재응,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24103
648,3,2,전공심화,영역없음,24103,EEN3003,,전자공학연구실심화실습1,,Y,학사,오재응,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24103
649,3,4,전공심화,영역없음,24105,EEN3003,,전자공학연구실심화실습1,,Y,학사,이민식,0,1,일반,10,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24105
650,3,1,전공심화,영역없음,24105,EEN3003,,전자공학연구실심화실습1,,Y,학사,이민식,0,1,일반,10,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24105
651,3,3,전공심화,영역없음,24107,EEN3003,,전자공학연구실심화실습1,,Y,학사,이병주,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24107
652,3,2,전공심화,영역없음,24107,EEN3003,,전자공학연구실심화실습1,,Y,학사,이병주,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24107
653,3,4,전공심화,영역없음,24108,EEN3003,,전자공학연구실심화실습1,,Y,학사,이성온,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24108
654,3,2,전공심화,영역없음,24108,EEN3003,,전자공학연구실심화실습1,,Y,학사,이성온,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24108
655,3,1,전공심화,영역없음,24109,EEN3003,,전자공학연구실심화실습1,,Y,학사,이주현,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24109
656,3,3,전공심화,영역없음,24109,EEN3003,,전자공학연구실심화실습1,,Y,학사,이주현,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24109
657,3,4,전공심화,영역없음,24110,EEN3003,,전자공학연구실심화실습1,,Y,학사,이찬길,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24110
658,3,2,전공심화,영역없음,24110,EEN3003,,전자공학연구실심화실습1,,Y,학사,이찬길,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24110
659,3,2,전공심화,영역없음,24111,EEN3003,,전자공학연구실심화실습1,,Y,학사,임동진,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24111
660,3,3,전공심화,영역없음,24111,EEN3003,,전자공학연구실심화실습1,,Y,학사,임동진,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24111
661,3,4,전공심화,영역없음,24113,EEN3003,,전자공학연구실심화실습1,,Y,학사,최명렬,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24113
662,3,2,전공심화,영역없음,24113,EEN3003,,전자공학연구실심화실습1,,Y,학사,최명렬,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24113
663,3,1,전공심화,영역없음,24115,EEN3003,,전자공학연구실심화실습1,,Y,학사,홍승호,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24115
664,3,2,전공심화,영역없음,24115,EEN3003,,전자공학연구실심화실습1,,Y,학사,홍승호,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24115
665,3,1,전공심화,영역없음,24117,EEN3003,,전자공학연구실심화실습1,,Y,학사,고현석,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24117
666,3,4,전공심화,영역없음,24117,EEN3003,,전자공학연구실심화실습1,,Y,학사,고현석,0,1,일반,4,토(15:00-16:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24117
667,4,2,전공심화,영역없음,24118,EEN4006,,전자공학연구실심화실습3,,Y,학사,김동우,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24118
668,4,1,전공심화,영역없음,24118,EEN4006,,전자공학연구실심화실습3,,Y,학사,김동우,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24118
669,4,3,전공심화,영역없음,24120,EEN4006,,전자공학연구실심화실습3,,Y,학사,김성민,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24120
670,4,3,전공심화,영역없음,24121,EEN4006,,전자공학연구실심화실습3,,Y,학사,김정현,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24121
671,4,2,전공심화,영역없음,24121,EEN4006,,전자공학연구실심화실습3,,Y,학사,김정현,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24121
672,4,1,전공심화,영역없음,24122,EEN4006,,전자공학연구실심화실습3,,Y,학사,남해운,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24122
673,4,2,전공심화,영역없음,24123,EEN4006,,전자공학연구실심화실습3,,Y,학사,노정진,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24123
674,4,3,전공심화,영역없음,24123,EEN4006,,전자공학연구실심화실습3,,Y,학사,노정진,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24123
675,4,2,전공심화,영역없음,24124,EEN4006,,전자공학연구실심화실습3,,Y,학사,박진석,0,1,일반,4,토(16:00-17:00), 비지정(ERICA),O,,전자공학부,전자공학부,https://portal.hanyang.ac.kr/openPop.do?header=hidden&url=/haksa/SughAct/findSuupPlanDocHyIn.do&flag=DN&year=2020&term=10&suup=24124
